2025122808618946;安徽中蓄茗斛石斛有限公司;91340111MA2WHNQM0K;2025-12-30 08:29:00;AP26,BL69,AP29,AP39,AP31,AP120,BL72;2570;1;0;0.00;0.00
2025122808620385;安徽省禧善华服服饰有限公司;91340104MA2TL4J38K;2025-12-30 08:29:00;AP26,AP29,AP39,AP33,AP120,AP141;1770;0;1;1.00;1000.00
